channelId,channelTitle,description,subscriberCount,viewCount,videoCount,brandingTitle,brandingDescription,brandingKeywords,channel_url,keyword_list,kword_list_length,language,country
UCW3PkQxmG0_vG8iVxmWvY_w,AlexMorak Gaming,"Καλωσήρθες στο πιο Football Manager κανάλι της Ελλάδας! Εδώ θα δεις τόσο Football Manager περιεχόμενο όσο πουθενά αλλού! Πειράματα, rebuilds, challenges και RTGs μας συντροφεύουν σε κάθε καινούρια έκδοση του παιχνιδιού, φυσικά μαζί με οδηγούς και tutorials για γραφικά, τακτικές, databases κλπ. Αυτό που έχεις να κάνεις εσύ είναι ένα subscribe και να απολαύσεις τον διεθνούς φήμης προπονητή, Sir Alex Morakson, στα ποδοσφαιρικά του ταξίδια!
",9850,2162023,935,AlexMorak Gaming,"Καλωσήρθες στο πιο Football Manager κανάλι της Ελλάδας! Εδώ θα δεις τόσο Football Manager περιεχόμενο όσο πουθενά αλλού! Πειράματα, rebuilds, challenges και RTGs μας συντροφεύουν σε κάθε καινούρια έκδοση του παιχνιδιού, φυσικά μαζί με οδηγούς και tutorials για γραφικά, τακτικές, databases κλπ. Αυτό που έχεις να κάνεις εσύ είναι ένα subscribe και να απολαύσεις τον διεθνούς φήμης προπονητή, Sir Alex Morakson, στα ποδοσφαιρικά του ταξίδια!
","fm fmgreece ""football manager"" ""fm greece"" ""football manager greece"" ""fm greek"" ""football manager greek"" greek ""greek superleague"" ""greek football league"" ""σουπερλιγκ ελλάδα"" ""φουτμπολ λιγκ ελλαδα"" ""uefa champions league"" ""uefa europa league"" ""champions league"" ""europa league"" olympiacos olympiakos ολυμπιακος panathinaikos παναθηναικος pao παο osfp οσφπ αεκ παοκ αρης ""premier league"" ""la liga"" ""serie a"" ""εθνικη ελλαδος"" ""εθνικη ελλαδας"" ""ethniki elladas""",https://www.youtube.com/channel/UCW3PkQxmG0_vG8iVxmWvY_w,"[fm, fmgreece, football manager, fm greece, football manager greece, fm greek, football manager greek, greek, greek superleague, greek football league, σουπερλιγκ ελλάδα, φουτμπολ λιγκ ελλαδα, uefa champions league, uefa europa league, champions league, europa league, olympiacos, olympiakos, ολυμπιακος, panathinaikos, παναθηναικος, pao, παο, osfp, οσφπ, αεκ, παοκ, αρης, premier league, la liga, serie a, εθνικη ελλαδος, εθνικη ελλαδας, ethniki elladas]",34,el,GR
UCfV2jviU3nnR_6yU7XVZhLQ,Alter Football Manager,"Football Manager como nunca lo viste! Partidas en países exóticos, tutoriales con una vuelta de turca, desafíos insólitos y guías para conocer el otro fútbol como nunca lo viste.

Canal creado por Nahuel Lanzón, periodista especializado en fútbol exótico y AR en Tanzania y Zanzibar para Football Manager.
",1870,6458,5,Alter Football Manager,"Football Manager como nunca lo viste! Partidas en países exóticos, tutoriales con una vuelta de turca, desafíos insólitos y guías para conocer el otro fútbol como nunca lo viste.

Canal creado por Nahuel Lanzón, periodista especializado en fútbol exótico y AR en Tanzania y Zanzibar para Football Manager.
","""football manager"" fm ""futbol exótico"" fm22 fm23 footballmanager fm24 fútbol futbol soccer",https://www.youtube.com/channel/UCfV2jviU3nnR_6yU7XVZhLQ,"[football manager, fm, futbol exótico, fm22, fm23, footballmanager, fm24, fútbol, futbol, soccer]",10,es,AR
UCTppexxzA7wHO0poviaYgMw,The Flying Scotsman,"Football Manager content channel. We will be uploading tactical recreations, OP and Meta tactics, wonderkid videos and experiments.

 If you enjoy the content please like, comment and subscribe to the channel, all support is much appreciated.

Schedule:

Monday: Tactical Recreation
Wednesday: Rebuild
Friday: Tactic
Sunday: Experiment / Wonderkid

#fm24 #footballmanager #fm24tactics #flyingscotsman 

Buy Me a Coffee: https://www.buymeacoffee.com/theflyingsg

Twitter: https://twitter.com/FlyingScotFM

Linktree: https://linktr.ee/theflyingscotsmanfm

",2000,226330,119,The Flying Scotsman,"Football Manager content channel. We will be uploading tactical recreations, OP and Meta tactics, wonderkid videos and experiments.

 If you enjoy the content please like, comment and subscribe to the channel, all support is much appreciated.

Schedule:

Monday: Tactical Recreation
Wednesday: Rebuild
Friday: Tactic
Sunday: Experiment / Wonderkid

#fm24 #footballmanager #fm24tactics #flyingscotsman 

Buy Me a Coffee: https://www.buymeacoffee.com/theflyingsg

Twitter: https://twitter.com/FlyingScotFM

Linktree: https://linktr.ee/theflyingscotsmanfm

","""Football Manager"" ""Football Manager 2024"" FM FM24 ""Flying Scotsman"" Scotsman ""Flying Scotsman FM""",https://www.youtube.com/channel/UCTppexxzA7wHO0poviaYgMw,"[Football Manager, Football Manager 2024, FM, FM24, Flying Scotsman, Scotsman, Flying Scotsman FM]",7,en,
UCumcHQNSdbEdKl-sEr2oVrA,Steini,"HELLO AGAIN MEINE FREUNDE !

Auf dem Kanal lade ich alles hoch worauf ich Bock hab  :) 


Impressum:
Christian Steinfeld - Der Keller
Athletia Sports GmbH
Richard-Byrd-Straße 31
50829 Cologne
Germany",97000,15403773,418,Steini,"HELLO AGAIN MEINE FREUNDE !

Auf dem Kanal lade ich alles hoch worauf ich Bock hab  :) 


Impressum:
Christian Steinfeld - Der Keller
Athletia Sports GmbH
Richard-Byrd-Straße 31
50829 Cologne
Germany","tradingcards trading steini ""der keller"" ""steini der keller"" ""soccer cards"" tcg topps panini ""upper deck"" ""box break"" ""topps box break"" ""panini box break"" ""trading card"" tradingcard ""fussball manager"" ""ea fussball manager""",https://www.youtube.com/channel/UCumcHQNSdbEdKl-sEr2oVrA,"[tradingcards, trading, steini, der keller, steini der keller, soccer cards, tcg, topps, panini, upper deck, box break, topps box break, panini box break, trading card, tradingcard, fussball manager, ea fussball manager]",17,de,
UC2DPhH9Q_3Ah1nYqOi2Hm-w,docks,"Hi there, welcome to my channel!

I upload EA FC 24 videos on the PS5, along with some Football Manager content as well. I really hope you enjoy what I have to offer! I'm not the biggest YouTuber in the world, I never will be, but I love and appreciate every one of my subscribers and really feel like we are a family here. If you want to be part of our community, please do subscribe and make sure you follow me across all platforms @JonaDocks, and check out these great charities and organisations below.  

Much love. 

docks ❤️

Great Ormond St Hospital - https://www.gosh.org
NSPCC - http://www.nspcc.org.uk
Women's Aid - http://www.womensaid.org.uk
Barnardo's - http://www.barnardos.org.uk
It Get's Better Project - https://itgetsbetter.org
Samaritans - https://www.samaritans.org
RSPCA - https://www.rspca.org.uk
",244000,109545894,5962,docks,"Hi there, welcome to my channel!

I upload EA FC 24 videos on the PS5, along with some Football Manager content as well. I really hope you enjoy what I have to offer! I'm not the biggest YouTuber in the world, I never will be, but I love and appreciate every one of my subscribers and really feel like we are a family here. If you want to be part of our community, please do subscribe and make sure you follow me across all platforms @JonaDocks, and check out these great charities and organisations below.  

Much love. 

docks ❤️

Great Ormond St Hospital - https://www.gosh.org
NSPCC - http://www.nspcc.org.uk
Women's Aid - http://www.womensaid.org.uk
Barnardo's - http://www.barnardos.org.uk
It Get's Better Project - https://itgetsbetter.org
Samaritans - https://www.samaritans.org
RSPCA - https://www.rspca.org.uk
","docklanders ""Career Mode"" FIFA ""Career Mode"" ""FIFA Career Mode"" Football ""Football Manager"" FIFA21 ""FIFA 21"" ""FIFA 21 Career Mode"" ""Career Mode FIFA 21"" ""Career Mode FIFA"" ""FIFA21 Career Mode""",https://www.youtube.com/channel/UC2DPhH9Q_3Ah1nYqOi2Hm-w,"[docklanders, Career Mode, FIFA, Career Mode, FIFA Career Mode, Football, Football Manager, FIFA21, FIFA 21, FIFA 21 Career Mode, Career Mode FIFA 21, Career Mode FIFA, FIFA21 Career Mode]",13,en,GB
UCGujn7npzI3PEccUBecZriA,Kiniitooo,"Theorycrafteur spécialisé Football Manager, jeux de gestion et tableaux Excel.",7910,1490179,815,Kiniitooo,"Theorycrafteur spécialisé Football Manager, jeux de gestion et tableaux Excel.","",https://www.youtube.com/channel/UCGujn7npzI3PEccUBecZriA,[],0,fr,FR
UCZqfix1LC5qP3D31AJNdr9g,salavatunited,"Уважаемые друзья, добро пожаловать на самый большой в России канал по Football Manager.
Рекомендую также подписаться на свой ТЕЛЕГРАМ-КАНАЛ - https://t.me/salavatunited
Twitch-канал: https://www.twitch.tv/salavatunited
И вступить в группу ВК -  https://vk.com/sltutd


",34400,18029686,2666,salavatunited,"Уважаемые друзья, добро пожаловать на самый большой в России канал по Football Manager.
Рекомендую также подписаться на свой ТЕЛЕГРАМ-КАНАЛ - https://t.me/salavatunited
Twitch-канал: https://www.twitch.tv/salavatunited
И вступить в группу ВК -  https://vk.com/sltutd


","бубнов ""Football Manager"" FM ""футбольный менеджер"" ФМ ""футбол менеджер"" ""football manager"" ""карьера в football manager"" ""football manager карьера"" ""фм карьера"" ""карьера фм"" ""карьера fm"" ""miles si"" ""video game"" ""sports game"" fifa pes ""карьера тренера футбол менеджер"" ""football manager гайд"" ""football manager 2023"" fm23 ""fm 23"" pes fifa футбол ""футбольные трансферы"" ""football manager 2024"" ""пародия на бубнова""",https://www.youtube.com/channel/UCZqfix1LC5qP3D31AJNdr9g,"[бубнов, Football Manager, FM, футбольный менеджер, ФМ, футбол менеджер, football manager, карьера в football manager, football manager карьера, фм карьера, карьера фм, карьера fm, miles si, video game, sports game, fifa, pes, карьера тренера футбол менеджер, football manager гайд, football manager 2023, fm23, fm 23, pes, fifa, футбол, футбольные трансферы, football manager 2024, пародия на бубнова]",28,ru,RU
UC6ee71_f5C3UxQuY34lsgkQ,PandaFM,"Soy Andrés, el ""Panda"" y este es mi canal dedicado al Football Manager. Docente, psicólogo y apasionado de este juegazo, utilizo este espacio para compartir tácticas, análisis, consejos y partidas que nacen en Uruguay pero recorren el mundo... ¡Suscríbete!",4350,511965,505,PandaFM,"Soy Andrés, el ""Panda"" y este es mi canal dedicado al Football Manager. Docente, psicólogo y apasionado de este juegazo, utilizo este espacio para compartir tácticas, análisis, consejos y partidas que nacen en Uruguay pero recorren el mundo... ¡Suscríbete!","""Football Manager"" ""Football Manager 2021"" FM21 FM ""Tacticas football manager"" ""tacticas fm"" ""tactics football manager"" ""factics fm"" ""gameplay football manager"" ""entrenamientos football manager"" ""como empezar en football manager"" ""como armar una tactica en football manager"" ""como programar un entrenamiento en fm"" ""canal de football manager"" ""que roles elegir en una tactica fm"" ""analisis del rival football manager"" ""como juega football manager"" ""como iniciar una partida fm"" ""fm touch"" ""fm mobile""",https://www.youtube.com/channel/UC6ee71_f5C3UxQuY34lsgkQ,"[Football Manager, Football Manager 2021, FM21, FM, Tacticas football manager, tacticas fm, tactics football manager, factics fm, gameplay football manager, entrenamientos football manager, como empezar en football manager, como armar una tactica en football manager, como programar un entrenamiento en fm, canal de football manager, que roles elegir en una tactica fm, analisis del rival football manager, como juega football manager, como iniciar una partida fm, fm touch, fm mobile]",20,es,UY
UCo_hN3T-QTouEzykIAze6xQ,Irfan Fauzan,Hanya orang yang senang membedah dan menganalisa apapun tentang olah raga bola lalu menerapkan itu ke platform game.,7430,903774,303,Irfan Fauzan,Hanya orang yang senang membedah dan menganalisa apapun tentang olah raga bola lalu menerapkan itu ke platform game.,"""Irfan Fauzan"" ""football manager"" FM",https://www.youtube.com/channel/UCo_hN3T-QTouEzykIAze6xQ,"[Irfan Fauzan, football manager, FM]",3,id,ID
UCwkYDxngAh7vSSBLfg36mXQ,Selim Atalay,"Merhabalar, ben Yavuz Selim Atalay. Bu kanal içerisinde Football Manager içerikleri ve Football Manager Rehber odaklı videolarımla sizlerle olacağım. Bunun dışında Football Manager Kariyer & Football Manager içerisini farklılaştıran videolarımla da kanalımı destekleyeceğim. 

FM Öğreticisine de ağırlık vererek FM Taktiklerini, FM Yamalarını ve FM Rehberlerini de bol bol paylaşarak sizlere FM Öğreniyorum adlı kursumuzu da tamamlayacağımı umuyorum. 

İletişim: yselimatalay@gmail.com
",1350,252597,57,Selim Atalay,"Merhabalar, ben Yavuz Selim Atalay. Bu kanal içerisinde Football Manager içerikleri ve Football Manager Rehber odaklı videolarımla sizlerle olacağım. Bunun dışında Football Manager Kariyer & Football Manager içerisini farklılaştıran videolarımla da kanalımı destekleyeceğim. 

FM Öğreticisine de ağırlık vererek FM Taktiklerini, FM Yamalarını ve FM Rehberlerini de bol bol paylaşarak sizlere FM Öğreniyorum adlı kursumuzu da tamamlayacağımı umuyorum. 

İletişim: yselimatalay@gmail.com
","FM24 ""FM 24"" ""Football Manager 2024"" ""Sinyor Selim"" ""Sinyor FM"" ""Sinyor Selim FM"" ""FM Taktik"" ""FM 24 Taktik"" ""FM24 Taktik"" ""FM Rehber"" ""FM24 Rehber"" ""FM 24 Rehber"" ""FM Oynayış"" ""FM24 Kariyer"" ""FM24 Rebuild""",https://www.youtube.com/channel/UCwkYDxngAh7vSSBLfg36mXQ,"[FM24, FM 24, Football Manager 2024, Sinyor Selim, Sinyor FM, Sinyor Selim FM, FM Taktik, FM 24 Taktik, FM24 Taktik, FM Rehber, FM24 Rehber, FM 24 Rehber, FM Oynayış, FM24 Kariyer, FM24 Rebuild]",15,tr,TR
UCuIyhergGAWTG1XBvIfW2PA,ZackNaniTV,Tous les meilleurs extraits des lives de Zack Nani !,161000,28903457,1793,ZackNaniTV,Tous les meilleurs extraits des lives de Zack Nani !,"",https://www.youtube.com/channel/UCuIyhergGAWTG1XBvIfW2PA,[],0,fr,FR
UC0sHHy5A8VUTHE_ysXeCO2Q,Zealand,"Re-established 2020.

I make videos and play games.

Used to be 'FMBase' until I realized my own name sounded cool",371000,98962203,676,Zealand,"Re-established 2020.

I make videos and play games.

Used to be 'FMBase' until I realized my own name sounded cool","""football manager"" FM ""FM Guide"" ""FM Tutorial"" wonderkids ""FM help"" ""Football Manager Help"" ""FM Tutorial"" ""Football Manager tutorial"" Zealand ""Zealand YouTube"" ""Zealand Football Manager"" ""Zealand FM"" Funny Sports Sport FIFA eafc eafc24 ""football manager 2024"" fm24 ""hidden grounds"" ""how to play football manager"" ""football manager guide"" ""beginners guide to football manager"" ""how to start football manager"" ""how to get into fm"" tactics ""eafc experiments"" ""football manager experiments""",https://www.youtube.com/channel/UC0sHHy5A8VUTHE_ysXeCO2Q,"[football manager, FM, FM Guide, FM Tutorial, wonderkids, FM help, Football Manager Help, FM Tutorial, Football Manager tutorial, Zealand, Zealand YouTube, Zealand Football Manager, Zealand FM, Funny, Sports, Sport, FIFA, eafc, eafc24, football manager 2024, fm24, hidden grounds, how to play football manager, football manager guide, beginners guide to football manager, how to start football manager, how to get into fm, tactics, eafc experiments, football manager experiments]",30,en,US
UCk6v6IcjNumA-kh3Ntb-mhw,thehonestfootballcoach,Your Football Revolution Starts Here.,8150,1086872,476,thehonestfootballcoach,Your Football Revolution Starts Here.,"",https://www.youtube.com/channel/UCk6v6IcjNumA-kh3Ntb-mhw,[],0,en,
UCM3_AoB119FixpaI06KTTug,PierDarkLive,"Tutte le LIVE di Twitch di PierDarKnight91 riportate in questo Canale.
",3050,421366,539,PierDarkLive,"Tutte le LIVE di Twitch di PierDarKnight91 riportate in questo Canale.
",Live Gaming,https://www.youtube.com/channel/UCM3_AoB119FixpaI06KTTug,"[Live, Gaming]",2,it,IT
UC70zwa9o2Iif3gscYZYlGMQ,Manar Hidayat,i love football and i play games,10500,378000,89,Manar Hidayat,i love football and i play games,#footballmanager #fm #eafc #fifa #dota,https://www.youtube.com/channel/UC70zwa9o2Iif3gscYZYlGMQ,"[#footballmanager, #fm, #eafc, #fifa, #dota]",5,en,ID
UCQTysE_OdT69v-maXM9e8XA,Jrokez,ben Jrokez.,76400,18668001,1313,Jrokez,ben Jrokez.,"jrokez jrokezftw ""oğuzhan dalgakıran"" ""erik dalı"" cıroks curoks jrokhez ""kendine müzisyen"" ""erik dalı jrokez"" edrp ""erik dalı roleplay"" ""jrokez rp"" ""jrokez kahro"" erik dalı jurokz curokz oğuzhan dalgakıran jrokezftv ""jrokez ftw"" ""kahraman karahindiba"" jirokz gta ""gta playlist"" gta5 cs:go 5v5 ""csgo 5v5"" cs ekip JRKZ Twitch ciroks",https://www.youtube.com/channel/UCQTysE_OdT69v-maXM9e8XA,"[jrokez, jrokezftw, oğuzhan dalgakıran, erik dalı, cıroks, curoks, jrokhez, kendine müzisyen, erik dalı jrokez, edrp, erik dalı roleplay, jrokez rp, jrokez kahro, erik, dalı, jurokz, curokz, oğuzhan, dalgakıran, jrokezftv, jrokez ftw, kahraman karahindiba, jirokz, gta, gta playlist, gta5, cs:go, 5v5, csgo 5v5, cs, ekip, JRKZ, Twitch, ciroks]",34,hu,TR
UCWl7S0K1lL6WnjJLvEhTpjw,Alex Benito,"Gamer et entraîneur de football virtuel sur Football Manager. Passionné et connaisseur de football, rêve un jour d’entraîner une équipe.

",44100,14642329,2249,Alex Benito,"Gamer et entraîneur de football virtuel sur Football Manager. Passionné et connaisseur de football, rêve un jour d’entraîner une équipe.

","",https://www.youtube.com/channel/UCWl7S0K1lL6WnjJLvEhTpjw,[],0,fr,FR
UCf1MY9MUSbKpDkgGLgtp_8w,Tumini Ball FM,"Indonesian Football Manager Streamer - Tactic , FR and many things about Football Manager /  sometimes we play FIFA",1890,23036,71,Tumini Ball FM,"Indonesian Football Manager Streamer - Tactic , FR and many things about Football Manager /  sometimes we play FIFA",footballmanager fm fm24 fifae taktik,https://www.youtube.com/channel/UCf1MY9MUSbKpDkgGLgtp_8w,"[footballmanager, fm, fm24, fifae, taktik]",5,en,ID
UCBAIf-5QAHOv48CjAieNAqg,The Deep Lying Playmaker,"Dedicated to breaking down player roles in Football Manager 2024.

We look at a simple description of the role, look at what are the best formations to use, a save example where I talk about the tactics I use, and also check out what players are best for the role in FM24.

",16000,817783,60,The Deep Lying Playmaker,"Dedicated to breaking down player roles in Football Manager 2024.

We look at a simple description of the role, look at what are the best formations to use, a save example where I talk about the tactics I use, and also check out what players are best for the role in FM24.

","",https://www.youtube.com/channel/UCBAIf-5QAHOv48CjAieNAqg,[],0,en,US
UCKvRMQHL5sS5-LMWw-Ve1Dg,Cadu Caos FC,"Amor, bondade e Deus são o caminho, se entregue a isso e tudo vai dar certo!",91200,12210546,209,Cadu Caos FC,"Amor, bondade e Deus são o caminho, se entregue a isso e tudo vai dar certo!","""cadu caos"" ""caos cadu"" ""cadu caos firewatch"" ""cadu caos backbone"" ""cadu cabos backbone"" ""cadu caos backbone game"" ""cadu chaos inside"" ""cadu caos posto de gasolina"" ""cadu caos jogo do posto"" ""football manager"" ""football manager 2023"" fm23",https://www.youtube.com/channel/UCKvRMQHL5sS5-LMWw-Ve1Dg,"[cadu caos, caos cadu, cadu caos firewatch, cadu caos backbone, cadu cabos backbone, cadu caos backbone game, cadu chaos inside, cadu caos posto de gasolina, cadu caos jogo do posto, football manager, football manager 2023, fm23]",12,pt,BR
UCu9WBQetBqb5pLLd853hGdQ,The Bearded Manager,"The place for Football Manager content. Weekly rebuilds, ranging from the elite super clubs all the way to the most obscure lower reaches of football. Strap in for the ride.

Access to the save files, bespoke tactics and Discord channel are available to the Beard Nation via my Patreon.
",2240,96924,40,The Bearded Manager,"The place for Football Manager content. Weekly rebuilds, ranging from the elite super clubs all the way to the most obscure lower reaches of football. Strap in for the ride.

Access to the save files, bespoke tactics and Discord channel are available to the Beard Nation via my Patreon.
","""Football Manager"" Gaming FM24 Football",https://www.youtube.com/channel/UCu9WBQetBqb5pLLd853hGdQ,"[Football Manager, Gaming, FM24, Football]",4,en,GB
UCakPKUQ6Ii2MiOeUWw3LvOQ,KempiXI,"Hi :) Looking for the BEST Football Manager Rebuilds? You're in the right place :)

Giving you all the best Wonderkids, Moneyball Rebuilds & Scouting methods on the beautiful game that takes over our life.

Business Enquires - william.kempyt@gmail.com

#KempiArmy

",12100,2336558,474,KempiXI,"Hi :) Looking for the BEST Football Manager Rebuilds? You're in the right place :)

Giving you all the best Wonderkids, Moneyball Rebuilds & Scouting methods on the beautiful game that takes over our life.

Business Enquires - william.kempyt@gmail.com

#KempiArmy

","""Football Manager"" Football Fifa Soccer ""Manchester United"" ""Man Utd"" FM24 EAFC24 FC24 ""fm24 rebuild"" ""rebuild fm24"" ""fm redbuilds"" ""football manager rebuild"" rebuild ""fm24 content"" ""fm24 save ideas"" ""fm24 experiments"" ""fm 2024"" ""football manager 2024"" football",https://www.youtube.com/channel/UCakPKUQ6Ii2MiOeUWw3LvOQ,"[Football Manager, Football, Fifa, Soccer, Manchester United, Man Utd, FM24, EAFC24, FC24, fm24 rebuild, rebuild fm24, fm redbuilds, football manager rebuild, rebuild, fm24 content, fm24 save ideas, fm24 experiments, fm 2024, football manager 2024, football]",20,en,GB
UCJxXb9ZF1567bnav2spTckg,Coach Roan,"The CoachRoan channel is your one-stop shop for Football Manager Tutorials, Challenges and Expirements! So if you want to see new and interesting ways to create your FM tactics, exciting challenges to inspire your next FM save or tips and tricks to make your FM journey a little bit easier, this is the channel for you!",9130,1170902,38,Coach Roan,"The CoachRoan channel is your one-stop shop for Football Manager Tutorials, Challenges and Expirements! So if you want to see new and interesting ways to create your FM tactics, exciting challenges to inspire your next FM save or tips and tricks to make your FM journey a little bit easier, this is the channel for you!","""football manager"" fm coachroan ""coach roan"" ""coach rowan"" coachrowan fm24 ""football manager 24"" ""football manager 2024"" ""fm 2024""",https://www.youtube.com/channel/UCJxXb9ZF1567bnav2spTckg,"[football manager, fm, coachroan, coach roan, coach rowan, coachrowan, fm24, football manager 24, football manager 2024, fm 2024]",10,en,NL
UCKbSmaZNw30ig7C5Klupg0Q,FMラボ,"サッカー監督SLG「Football Manager」
お役立ちファイルの紹介＆初心者向け解説チャンネル",2380,267432,24,FMラボ,"サッカー監督SLG「Football Manager」
お役立ちファイルの紹介＆初心者向け解説チャンネル","",https://www.youtube.com/channel/UCKbSmaZNw30ig7C5Klupg0Q,[],0,ja,
UCuqdnh5h2W7WaYRXByDxB-A,Futbol Dili ve Edebiyatı,"Herkese yeniden selamlar! 🎮 Benim kanalımda Football Manager 2024 ile ilgili en kapsamlı içerikleri bulabilirsiniz! ⚽ 

FM 24 Experiment türünde videolar üretiyor ve FM 2024'ün derinliklerine iniyoruz. Eğer FM 24'de en iyi Türk wonderkidleri arıyorsanız, FM 24 En İyi Taktik nedir diye merak ediyorsanız, ya da FM 2024 Nasıl Oynanır sorusuna yanıt arıyorsanız, doğru yerdesiniz! 💥

Daha yeniyseniz ve FM 24 dünyasına adım atmak istiyorsanız, sizleri de unutmadım! Başlangıç rehberleri ve temel taktiklerle, Football Manager 2024'ü adım adım öğrenebilirsiniz. 🚀

Keşke FM 24 Bedava İndir deseydim ama maalesef, bu harika oyunu şu an Steam, Epic Games ve Xbox Game Pass üzerinden aylık 80 TL karşılığında edinebilirsiniz. 🎮

Keyifli FM 24 kariyerleri, detaylı taktik analizleri ve daha fazlası için kanalıma abone olun ve bildirimleri açmayı unutmayın! 📢 Futbol Dili ve Edebiyatı kanalı olarak her zaman en iyi Football Manager 2024 içeriklerini sunmaya devam edeceğim. 🚀



",27600,8652179,838,Futbol Dili ve Edebiyatı,"Herkese yeniden selamlar! 🎮 Benim kanalımda Football Manager 2024 ile ilgili en kapsamlı içerikleri bulabilirsiniz! ⚽ 

FM 24 Experiment türünde videolar üretiyor ve FM 2024'ün derinliklerine iniyoruz. Eğer FM 24'de en iyi Türk wonderkidleri arıyorsanız, FM 24 En İyi Taktik nedir diye merak ediyorsanız, ya da FM 2024 Nasıl Oynanır sorusuna yanıt arıyorsanız, doğru yerdesiniz! 💥

Daha yeniyseniz ve FM 24 dünyasına adım atmak istiyorsanız, sizleri de unutmadım! Başlangıç rehberleri ve temel taktiklerle, Football Manager 2024'ü adım adım öğrenebilirsiniz. 🚀

Keşke FM 24 Bedava İndir deseydim ama maalesef, bu harika oyunu şu an Steam, Epic Games ve Xbox Game Pass üzerinden aylık 80 TL karşılığında edinebilirsiniz. 🎮

Keyifli FM 24 kariyerleri, detaylı taktik analizleri ve daha fazlası için kanalıma abone olun ve bildirimleri açmayı unutmayın! 📢 Futbol Dili ve Edebiyatı kanalı olarak her zaman en iyi Football Manager 2024 içeriklerini sunmaya devam edeceğim. 🚀



","""fm 24"" ""fm 2024"" ""foootball manager 2024"" ""fm 24 wondekids"" ""fm 24 kariyer"" ""fm 24 taktik"" ""fm 24 en iyi taktik"" ""football manager"" ""football manager 2024 wonderkids"" ""fm 24 en iyi oyuncular"" ""fm 24 galatasaray"" ""fm 24 fenerbahçe"" ""fm 24 beşiktaş"" ""fm 24 en iyi oyuncular"" ""fm 24 experiment"" ""fm 24 türkiye"" ""football manager 2024 türkiye"" ""fm 24 en iyi türk oyuncular"" ""fm 24 futbol dili ve edebiyatı"" ""football manager 2024 en iyi taktik"" ""fm 24 oyuncu önerileri"" ""fm 24 inceleme"" ""fm 24 mobile""",https://www.youtube.com/channel/UCuqdnh5h2W7WaYRXByDxB-A,"[fm 24, fm 2024, foootball manager 2024, fm 24 wondekids, fm 24 kariyer, fm 24 taktik, fm 24 en iyi taktik, football manager, football manager 2024 wonderkids, fm 24 en iyi oyuncular, fm 24 galatasaray, fm 24 fenerbahçe, fm 24 beşiktaş, fm 24 en iyi oyuncular, fm 24 experiment, fm 24 türkiye, football manager 2024 türkiye, fm 24 en iyi türk oyuncular, fm 24 futbol dili ve edebiyatı, football manager 2024 en iyi taktik, fm 24 oyuncu önerileri, fm 24 inceleme, fm 24 mobile]",23,tr,TR
UCR3B-ZPLz-HoHPqk0VmUpbA,ElCarrileroInverso FM24,"Canal de difusión de FM, basado en la evidencia.
IG: bastisck
Hago directos en Twitch jugando mis saves https://www.twitch.tv/elcarrileroinverso
",1100,113615,37,ElCarrileroInverso FM24,"Canal de difusión de FM, basado en la evidencia.
IG: bastisck
Hago directos en Twitch jugando mis saves https://www.twitch.tv/elcarrileroinverso
","fm23 ""football manager 2023"" tactics wonderkids ojeo",https://www.youtube.com/channel/UCR3B-ZPLz-HoHPqk0VmUpbA,"[fm23, football manager 2023, tactics, wonderkids, ojeo]",5,es,
UCEGXnhnAUq0nBWHmUn1jfQw,BadeschlappenFM,"",3670,383497,316,BadeschlappenFM,"","""Football manager 2024"" ""football manager"" ""fußball manager"" ""fußball manager 2024"" ""fussball manager 2024"" ""soccer manager"" ""fm 24"" fm24 ""fm 2024"" ""football manager 24"" badeschlappenlp badeschlappen schlappi ""badeschlappen fm"" ""badeschlappen football manager"" ""fm24 gameplay"" ""fm24 review"" ""football manager mods"" ""football manager skins"" journeyman ""football manager journey"" ""football manager journeyman"" ""football manager lets play"" ""football manager deutsch"" ""1. fc nürnberg"" fcn",https://www.youtube.com/channel/UCEGXnhnAUq0nBWHmUn1jfQw,"[Football manager 2024, football manager, fußball manager, fußball manager 2024, fussball manager 2024, soccer manager, fm 24, fm24, fm 2024, football manager 24, badeschlappenlp, badeschlappen, schlappi, badeschlappen fm, badeschlappen football manager, fm24 gameplay, fm24 review, football manager mods, football manager skins, journeyman, football manager journey, football manager journeyman, football manager lets play, football manager deutsch, 1. fc nürnberg, fcn]",26,,DE
UChjSn0ZLprnZafK3BgB9lXA,Stythe FC,It's da Stythe. Welcome to our channel. Hit that subscribe button and also enable the notification for recent uploads. We will be playing a lot of games in this channel.,2490,85411,10,Stythe FC,It's da Stythe. Welcome to our channel. Hit that subscribe button and also enable the notification for recent uploads. We will be playing a lot of games in this channel.,"",https://www.youtube.com/channel/UChjSn0ZLprnZafK3BgB9lXA,[],0,en,
UC_bCPpR_7qowBwgN0AZaakA,Tupai Art,"Support gw disini guys 
https://saweria.co/tupaiart",2300,238273,419,Tupai Art,"Support gw disini guys 
https://saweria.co/tupaiart","",https://www.youtube.com/channel/UC_bCPpR_7qowBwgN0AZaakA,[],0,en,ID
